model,alpha_strength,total_return,cagr,benchmark_cagr,annual_return,annual_volatility,sharpe,sortino,certainty_equivalent,max_drawdown,daily_es95,average_one_way_turnover,annual_turnover,total_transaction_cost,optimizer_success_rate,maximum_weight,maximum_change,minimum_active_trade,n_days,period,scope,strategy,transaction_cost_bps,rebalance_sessions,turnover_penalty_multiplier
quantile_hgb,0.03,1.2371876291337123,0.30787870834208486,0.14007748650178153,0.3269979797759073,0.3389677044793943,0.9646877134744422,1.1002564359439766,-0.01769933426418263,-0.3375811061064675,-0.05237327408538655,0.01069446444469595,2.695005040063379,0.02021253780047534,1.0,0.20000000000000007,0.050000000000000044,0.010452533571383245,756,validation_tuning,all,ml,25.0,20,2.0
quantile_hgb,0.03,1.13873002211329,0.28840377494825575,0.14007748650178153,0.3095934912546373,0.3315642137731328,0.933736146405931,1.0555154392563453,-0.020210992310349785,-0.32959302257711787,-0.050903993594392516,0.008306547958118991,2.093250085445986,0.015699375640844896,1.0,0.2,0.05000000000000002,0.01106105043686098,756,validation_tuning,all,ml,25.0,20,4.0
quantile_hgb,0.05,0.9535959132492178,0.25010045342023846,0.14007748650178153,0.31509664510277235,0.4041951236388781,0.7795656767603426,0.7429649872871454,-0.17502444881757157,-0.3967981427588252,-0.05913639692065462,0.03460150481573907,8.719579213566247,0.06539684410174684,1.0,0.2000000000000001,0.05000000000000007,0.010216633102871742,756,validation_tuning,all,ml,25.0,5,0.5
quantile_hgb,0.05,0.9323157870670407,0.24554484135475296,0.14007748650178153,0.3117891086505111,0.4045761855653996,0.7706561082303509,0.7301355924835404,-0.17925656112943478,-0.3993595374624339,-0.05909242243299797,0.03293145320793468,8.298726208399541,0.06224044656299656,1.0,0.20000000000000884,0.05000000000000686,0.010530431594061168,756,validation_tuning,all,ml,25.0,5,1.0
quantile_hgb,0.05,0.9370509960504376,0.24656142881345056,0.14007748650178153,0.3128813100472554,0.40496557803373084,0.7726121108031422,0.7273992477966186,-0.17911004812932585,-0.40052140398238434,-0.05934945215213749,0.030735495721383465,7.745344921788633,0.058090086913414746,1.0,0.2000000000000002,0.05000000000000138,2.47670721854225e-05,756,validation_tuning,all,ml,25.0,5,2.0
quantile_hgb,0.05,0.8238755905956072,0.22179516930356602,0.14007748650178153,0.29206435024853367,0.4034490303651354,0.7239188305501819,0.6854512988348412,-0.19624901005917017,-0.39985756372936465,-0.05900671838969542,0.02593235709452026,6.534953987819105,0.04901215490864329,1.0,0.20000000000000295,0.050000000000002515,0.010219410705398418,756,validation_tuning,all,ml,25.0,5,4.0
quantile_hgb,0.05,1.1448383899488426,0.2896292005498238,0.14007748650178153,0.32568117196509405,0.369517995312807,0.8813675547503339,0.9482415463034874,-0.08394947461489288,-0.3687377041809896,-0.05659721785665572,0.021731122984849832,5.476242992182158,0.04107182244136619,1.0,0.20000000000000007,0.05000000000000007,0.010494159710743592,756,validation_tuning,all,ml,25.0,10,0.5
quantile_hgb,0.05,1.1870580861662612,0.2980361049099547,0.14007748650178153,0.33282257627828066,0.371113269147004,0.8968220862683415,0.9601232939219783,-0.08035259933264927,-0.3743594570853692,-0.05674651926885682,0.021026988748110972,5.298801164523964,0.03974100873392974,1.0,0.20000000000000007,0.050000000000000044,0.011577070924213312,756,validation_tuning,all,ml,25.0,10,1.0
quantile_hgb,0.05,1.1830410927357495,0.29724091217624693,0.14007748650178153,0.3311479083513552,0.36871996579455685,0.8981013752205217,0.9656085928108269,-0.0767153311752623,-0.3736922762675181,-0.05628722417507448,0.019208719500348515,4.840597314087826,0.0363044798556587,1.0,0.20000000000000007,0.05000000000000007,3.270319750246428e-05,756,validation_tuning,all,ml,25.0,10,2.0
quantile_hgb,0.05,1.0716583518197629,0.2747921438570333,0.14007748650178153,0.3171510887469318,0.3744527089630667,0.8469723443186875,0.8788630750118727,-0.10349340500240561,-0.3703866274697666,-0.05605553077389444,0.015748474365105066,3.9686155400064766,0.029764616550048573,1.0,0.20000000000000182,0.05000000000000168,0.00046575539868530324,756,validation_tuning,all,ml,25.0,10,4.0
quantile_hgb,0.05,1.5039185265009247,0.3579175392931846,0.14007748650178153,0.3695712757433457,0.35408997736136777,1.0437213684988842,1.2541300242566544,-0.006567860459976094,-0.35561959694669254,-0.05438086280802413,0.01217054745233551,3.0669779579885486,0.02300233468491411,1.0,0.2000000000000001,0.05000000000000007,0.012444408642939053,756,validation_tuning,all,ml,25.0,20,0.5
quantile_hgb,0.05,1.5731480278980357,0.3703187188741697,0.14007748650178153,0.3784532837791053,0.35353358530912965,1.0704874996478366,1.2867348874654216,0.003495295954522415,-0.3588909197486355,-0.05439089932379051,0.011552925649900741,2.911337263774987,0.021835029478312402,1.0,0.20000000000000007,0.05000000000000007,0.010022270271636768,756,validation_tuning,all,ml,25.0,20,1.0
quantile_hgb,0.05,1.5593038683560958,0.36785674939545787,0.14007748650178153,0.3768782782866529,0.3540071684749539,1.064606346561361,1.2639437546117696,0.0009150522916897552,-0.3575892241152294,-0.05446116692946272,0.01098917386571374,2.7692718141598625,0.02076953860619897,1.0,0.2000000000000012,0.05000000000000057,0.011822100709773894,756,validation_tuning,all,ml,25.0,20,2.0
quantile_hgb,0.05,1.4350875900436053,0.3453590230272805,0.14007748650178153,0.36006811055068216,0.3531307316496066,1.0196453558960117,1.197611485421387,-0.01403583035547723,-0.35291364225178523,-0.054209877442100124,0.009749841098383961,2.4569599567927582,0.01842719967594569,1.0,0.20000000000000004,0.050000000000000044,0.011139807260436063,756,validation_tuning,all,ml,25.0,20,4.0
